time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,temp
52.00,-24.473282,18.625954,2.1908398,0.049316408,-0.017333984,0.867431632,29.941762
52.00,-4.1221376,3.7862596,-2.3969466,-0.057617188,-0.15576172,1.1713867,29.847644
52.00,34.076336,-17.076336,1.3664122,-0.010498047,-0.040283204,0.9370117,29.894704
52.00,26.946566,-5.412214,-2.7175572,0.06616211,0.059570312,0.68115232,29.894704
52.00,-22.1603052,18.175574,2.6335878,0.03125,0.06738281,0.6972656,29.847644
52.00,-30.91603,12.030535,-0.65648852,-0.004638672,-0.0715332,1.0544434,29.941762
53.00,10.534351,-0.03816794,2.1068702,-0.005126953,-0.14135742,1.2067871,29.847644
53.00,30.908398,-14.122137,2.183206,-0.0024414062,-0.035888672,0.87890624,29.941762
53.00,16.977098,1.3358779,-2.4961832,0.0769043,0.053710936,0.66845704,29.847644
53.00,-16.633586,16.648856,2.427481,0.048339844,0.023925782,0.701416,29.894704
53.00,-30.015266,14.312977,-3.3435114,-0.00366210936,-0.052734376,1.0529785,29.800586
53.00,19.122138,-10.526717,-0.03816794,0.020019532,-0.12133789,1.1240234,29.847644
53.00,26.396946,-11.80916,-3.908397,0.034179688,-0.020751954,0.80859376,29.847644
54.00,10.068703,4.412214,-0.77099232,0.10058594,0.08691406,0.5776367,29.894704
54.00,-16.816794,11.297709,2.778626,0.048583984,-0.00048828124,0.92163084,29.800586
54.00,-7.26717536,21.8396944,2.0458016,-0.022216796,-0.049072264,1.0375976,29.800586
54.00,18.091602,-9.763359,-3.0229008,0.03125,-0.061035156,0.9929199,29.847644
54.00,24.5572516,-1.3969466,-1.6412214,0.04321289,0.049804688,0.7043457,29.894704
54.00,-19.1603052,12.374045,-2.0610688,0.048095704,0.041748048,0.72509768,29.941762
55.00,-15.832061,22.496184,4.0610684,-0.017822266,-0.06298828,0.9794922,29.847644
55.00,7.885496,-19.015266,-1.610687,-0.011962891,-0.087646488,1.1411133,29.800586
55.00,21.885496,0.3816794,-0.08396947,-0.0031738282,-0.0075683592,0.773681636,29.941762
55.00,6.740458,0.9541985,-1.1221374,0.12133789,0.10058594,0.52563476,29.847644
55.00,-23.67939,24.854962,2.6717558,0.0871582,-0.0024414062,0.73583984,29.941762
55.00,0.6335878,14.923664,5.1755724,-0.00366210936,-0.13574219,1.1330566,29.800586
56.00,21.641222,-17.167938,-1.4427481,-0.025878906,-0.0690918,1.0070801,29.847644
56.00,31.08397,-6.1221376,2.6030534,0.033203124,0.0539550768,0.6953125,29.847644
56.00,-13.106871,16.595418,-2.0610688,0.084228516,0.11450195,0.5800781,29.894704
56.00,-18.343512,25.70229,-0.2519084,-0.015380859,-0.0056152344,0.8754883,29.894704
56.00,-2.4198472,7.61832036,-0.007633588,-0.05908203,-0.12548828,1.197998,29.847644
57.00,23.908398,-9.839695,4.4351144,0.00366210936,-0.013671875,0.83081052,29.800586
57.00,-2.259542,1.5496184,-4.412214,0.07714844,0.115234376,0.5932617,29.941762
57.00,-18.595418,16.396946,-1.2824427,0.048339844,0.017089844,0.7548828,29.988822
57.00,-4.885496,22.038168,-0.3816794,-0.024169922,-0.15234375,1.1750488,29.800586
57.00,29.862594,-17.465648,-5.2061068,0.02734375,-0.07714844,0.9111328,29.847644
57.00,25.80916,-17.885496,0.5038168,0.0859375,0.07397461,0.6447754,29.988822
58.00,-22.992366,24.328246,0.33587788,0.064453124,0.0053710936,0.7734375,29.894704
58.00,-20.0,9.824428,2.8778628,-0.0126953128,-0.09326172,1.0991211,29.847644
58.00,17.992366,-13.290076,-3.442748,0.013916016,-0.06225586,1.0070801,29.894704
58.00,29.290078,-8.748092,7.9923668,0.060302736,0.036132812,0.735351536,29.847644
58.00,-17.221374,16.076336,-1.5038168,0.08984375,0.07739258,0.59399416,29.941762
58.00,-17.0,28.61832,-1.2900764,-0.013671875,-0.02319336,0.9375,29.941762
59.00,6.4274808,-9.015267,-1.4503816,0.0026855468,-0.103759768,1.1455078,30.0358816
59.00,27.57252,-11.183207,6.0,0.14013672,-0.036132812,0.840332064,29.941762
59.00,-1.389313,13.7786252,0.091603052,0.118652344,0.099121096,0.5761719,29.847644
59.00,-23.145038,21.358778,-2.2366412,0.036376952,-0.03466797,0.9416504,29.800586
59.00,8.648855,-9.015267,-0.57251908,-0.0053710936,-0.10083008,1.1118164,29.847644
60.00,28.030534,-5.671756,2.1603052,0.08276367,-0.04736328,0.892334,29.800586
