time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,temp
5.00,12.992367,13.068703,-10.312977,-0.1496582,0.037353516,0.75634768,29.941762
5.00,-7.4656488,-4.0229008,6.816794,-0.171875,0.07836914,0.6586914,30.0358816
5.00,-9.694656,-0.4427481,24.656488,-0.08325195,0.036865236,0.8574219,29.894704
6.00,14.603053,5.778626,16.267176,0.08911133,0.0034179688,0.92041016,30.08294
6.00,-3.5114504,-6.038168,-11.267176,0.049560548,-0.0075683592,0.9094238,29.941762
6.00,10.374045,-2.259542,-18.351144,-0.0017089844,0.020751954,0.871582032,29.941762
6.00,2.8778628,0.83206104,-9.923664,-0.24023438,0.029052734,0.9655762,30.08294
6.00,-18.656488,7.5648856,5.4274808,-0.08544922,0.020507812,0.8117676,30.08294
6.00,-0.870229,-0.091603052,23.099238,0.010009766,0.04321289,0.7788086,29.988822
7.00,10.870229,1.3282443,3.427481,0.14770508,-0.020996094,0.9182129,29.988822
7.00,6.4198476,-5.4580156,-22.61832,0.099609376,0.020996094,0.81884768,30.0358816
7.00,7.885496,11.893129,-23.671754,-0.040039064,-0.040283204,0.76831052,30.13
7.00,20.358778,-4.8702292,10.633588,-0.24267578,0.111328132,0.71362308,30.13
7.00,-4.8778624,-6.6946564,27.740458,-0.091552732,-0.006591797,0.885498064,30.0358816
8.00,0.9312977,5.068702,12.21374,0.199218752,-0.037597656,0.996582032,30.0358816
